live_id,species,content,label,background
glambycandy,Apparel & Footwear,Just got my jeans and body suit,0,"The user is excitedly sharing that they recently received the jeans and bodysuit they purchased, likely from this brand or influencer."
glambycandy,Apparel & Footwear,Do a give away on ur mirror!,0,The user is excited and requesting a giveaway for the mirror product mentioned in the live stream.
glambycandy,Apparel & Footwear,Where is your blue floral corset top from,1,The user is asking about the brand or store where the blue floral corset top (previously mentioned as worn in Los Alegres) was purchased.
glambycandy,Apparel & Footwear,I got my jeans and lip oil,0,The user is sharing their recent purchase of the mentioned items to express satisfaction and engagement with the products promoted in the livestream.
glambycandy,Apparel & Footwear,where my Boy Nestor,0,"The user is likely asking about the whereabouts or availability of a product or person named ""Boy Nestor"" mentioned earlier in the stream."
glambycandy,Apparel & Footwear,11dark wash,0,The user is likely asking about the availability or details of a dark wash denim product mentioned earlier in the chat.
glambycandy,Apparel & Footwear,I did miss the coupons lol I was like hurry up,0,The user is playfully expressing regret for missing out on discount coupons while being caught up in the excitement of the live shopping session.
glambycandy,Apparel & Footwear,Have a goodnight! Thank you for all the deals!,0,"The viewer is expressing gratitude for the shopping offers and bidding farewell politely, likely after making a purchase or finding good deals during the stream."
glambycandy,Apparel & Footwear,Yay finally #17,0,"The user is excitedly acknowledging the 17th giveaway or special offer in the stream, showing engagement with the promotional event."
glambycandy,Apparel & Footwear,Taco Tuesday,0,"The user is likely referencing a fun or themed event mentioned earlier in the stream, possibly suggesting a product idea or joining the casual vibe."
glambycandy,Apparel & Footwear,Thank you guys for the deals,0,The user is expressing gratitude for the promotional offers and discounts provided during the live stream.
glambycandy,Apparel & Footwear,Have a good night,0,The user is likely expressing gratitude and bidding farewell politely after enjoying the deals mentioned in previous chats.
glambycandy,Apparel & Footwear,Good night guys,0,"The user is likely expressing a polite farewell to the host and other viewers, indicating they're leaving the stream on a positive note after engaging with the shopping content."
glambycandy,Apparel & Footwear,Goodnight love you guys,0,The user is expressing gratitude and bidding farewell to the hosts and viewers after enjoying the live shopping session.
glambycandy,Apparel & Footwear,Goodnight,0,"The user is likely expressing a polite farewell to the streamer and other viewers, aligning with the previous goodnight wishes in the chat."
glambycandy,Apparel & Footwear,#fyp,0,"The user likely wants the video to trend on the ""For You"" page to attract more viewers to the live sale."
glambycandy,Apparel & Footwear,wow,0,"The user is likely expressing excitement or admiration, possibly reacting to a product showcase or special offer mentioned in the live stream."
glambycandy,Apparel & Footwear,success,0,The user likely expresses excitement or satisfaction about a recent purchase or successful participation in a deal mentioned earlier in the chat.
glambycandy,Apparel & Footwear,I did the same at 15.90,0,"The user likely means they also purchased the same item at the price of $15.90, relating to a previous product mention in the chat."
