live_id,species,content,label,background
popmart.uslifestyle,Toy & Handicraft,STOP SHARING THE LINK,0,The user is frustrated with others repeatedly sharing purchase links instead of focusing on discussing Molly and her products.
popmart.uslifestyle,Toy & Handicraft,keychain molly?,1,"The user is asking if the Molly-themed keychain is available for purchase, showing interest in the product mentioned frequently in previous chats."
popmart.uslifestyle,Toy & Handicraft,Yes me,0,"The user likely wants to express their interest in purchasing the Molly product, aligning with the enthusiastic focus on Molly items in previous messages."
popmart.uslifestyle,Toy & Handicraft,molly is gorg,1,"The user is expressing admiration for Molly, likely a product or character featured in the直播, by calling her gorgeous."
popmart.uslifestyle,Toy & Handicraft,Spencer you putting in werkkkkk best host,0,"The user is praising the host Spencer for their hard work and energetic hosting style, likely in response to showcasing Molly products effectively."
popmart.uslifestyle,Toy & Handicraft,no crybaby plush straw cup?,1,"The user is likely asking if there's a Molly-themed plush straw cup available without the ""crybaby"" design, possibly seeking a different style or variation of the product."
popmart.uslifestyle,Toy & Handicraft,Yessss I want molly cup please,1,The user is enthusiastically expressing their desire to purchase the Molly-themed cup mentioned frequently in the chat.
popmart.uslifestyle,Toy & Handicraft,Spencer is my president,0,The user is playfully praising the host Spencer's performance by humorously declaring him as their leader in the context of enthusiastic shopping support.
popmart.uslifestyle,Toy & Handicraft,Oomg missed again,0,"The user is expressing frustration at missing out on the Molly product again, likely referencing a popular sold-out item mentioned frequently in previous chats."
popmart.uslifestyle,Toy & Handicraft,Guys can someone get me a you know what  I must go to sleep,0,"The user is likely asking someone to purchase a ""Molly"" product (possibly a cup or keychain) for them before they go to sleep, referencing the popular item discussed in previous messages."
popmart.uslifestyle,Toy & Handicraft,Yoooo,0,"The user is likely expressing excitement or agreement with the ongoing discussion about Molly products, possibly in response to a specific item or announcement."
popmart.uslifestyle,Toy & Handicraft,Molly born to slay,0,"The user is enthusiastically praising Molly's standout appeal, implying she's naturally impressive and worth purchasing."
popmart.uslifestyle,Toy & Handicraft,why are we sharing,0,The user is likely questioning the purpose of sharing links or content unrelated to the main product (Molly items) during the live stream.
popmart.uslifestyle,Toy & Handicraft,lol,0,"The user likely typed ""lol"" to casually express amusement or lighthearted engagement with the lively chat about Molly products."
popmart.uslifestyle,Toy & Handicraft,who had the faster finger,0,"The user is likely asking who was quickest to purchase the Molly product, implying competitive interest in buying it."
popmart.uslifestyle,Toy & Handicraft,Who mentioned wingstop I want some now,0,"The user is expressing a sudden craving for Wingstop after seeing it mentioned in previous chats, likely influenced by others discussing food or purchases."
popmart.uslifestyle,Toy & Handicraft,So cute,0,"The user is expressing admiration for the Molly product, likely agreeing with others' enthusiasm about its cuteness and showing potential purchase interest."
popmart.uslifestyle,Toy & Handicraft,hurry up im passing out,0,"The user is impatiently urging the host to speed up the sale of the Molly cup, likely fearing it will sell out before they can purchase."
popmart.uslifestyle,Toy & Handicraft,SLAY MOLLY,0,"The user is enthusiastically praising Molly's product, likely echoing the phrase ""Molly born to slay"" to show strong admiration and purchase intent."
popmart.uslifestyle,Toy & Handicraft,I love molly sooo cute!!!!!,1,The user is enthusiastically expressing strong admiration for Molly (likely a product or character) and showing clear interest in purchasing or owning it.
popmart.uslifestyle,Toy & Handicraft,cute molly,1,"The user is expressing admiration for Molly's cuteness, likely referring to a product (possibly a cup or keychain) featured in the直播."
popmart.uslifestyle,Toy & Handicraft,Molly,0,"The user is likely expressing admiration or interest in the product ""Molly,"" possibly a cute or stylish item mentioned frequently in previous chats."
popmart.uslifestyle,Toy & Handicraft,#6 please,1,"The user is likely requesting the Molly cup mentioned earlier, indicating interest in purchasing product #6."
popmart.uslifestyle,Toy & Handicraft,Cuteeeeee,0,"The user is expressing admiration for Molly, likely referring to a cute product or moment in the直播, echoing the positive sentiment about Molly seen in previous messages."
popmart.uslifestyle,Toy & Handicraft,Moly,0,"The user is expressing admiration or interest in the product ""Moly,"" likely referring to a cute or stylish item mentioned earlier in the chat."
popmart.uslifestyle,Toy & Handicraft,OKG,0,"The user likely means ""Oh my God, I missed the Molly cup again!"" expressing frustration over missing a desired product."
popmart.uslifestyle,Toy & Handicraft,Please add more items,0,"The user is likely requesting the host to showcase additional products for purchase, possibly influenced by others' excitement over items like ""Molly."""
popmart.uslifestyle,Toy & Handicraft,Spencer for USA president,0,"The user is humorously endorsing Spencer as a standout figure in the context, likely reacting to his charisma or role in the livestream."
popmart.uslifestyle,Toy & Handicraft,Molly girl,0,"The user is likely expressing admiration for Molly, possibly referring to a cute or stylish product/personality mentioned earlier in the chat."
popmart.uslifestyle,Toy & Handicraft,Need the bows back!!!,1,"The user is excitedly requesting the return of bow accessories mentioned earlier in the直播, likely referencing Molly's cute style that others are praising."
popmart.uslifestyle,Toy & Handicraft,Wingstop!!!,0,"The user is excitedly expressing a craving for Wingstop after seeing it mentioned earlier, likely wanting to order or discuss the food."
popmart.uslifestyle,Toy & Handicraft,buy nolly,1,"The user likely wants to purchase a product named ""Nolly,"" possibly similar to the frequently mentioned ""Molly"" items in the chat."
popmart.uslifestyle,Toy & Handicraft,Mickey family??,1,"The user is likely asking if the product being shown is related to or suitable for a ""Mickey family"" theme, possibly inquiring about matching items."
popmart.uslifestyle,Toy & Handicraft,how cute,0,"The user is expressing admiration for the product or host, likely referring to something adorable like ""Molly"" or the items being showcased."
popmart.uslifestyle,Toy & Handicraft,i love this divaaaaaa,1,The user is enthusiastically expressing admiration for the performer (likely named Molly) and showing strong engagement with the livestream's energetic vibe.
popmart.uslifestyle,Toy & Handicraft,Guys log off and go to sleep already,0,"The user is likely joking or sarcastically telling others to stop the lively chat and end the stream, possibly due to late hours or excessive excitement."
popmart.uslifestyle,Toy & Handicraft,Sold iut,0,"The user likely meant ""Sold out"" and is expressing frustration or disappointment that the desired item is no longer available."
popmart.uslifestyle,Toy & Handicraft,No restock yall,0,The user is expressing disappointment that the desired product is out of stock and won't be replenished soon.
popmart.uslifestyle,Toy & Handicraft,THATS SO XUTE,0,"The user is expressing strong admiration for the product's cuteness, likely referring to ""Molly"" or a similar item mentioned earlier in the chat."
popmart.uslifestyle,Toy & Handicraft,Wings,0,"The user is likely expressing enthusiasm for the product ""Wings"" or referencing a previous mention of ""Wingstop"" in the chat."
popmart.uslifestyle,Toy & Handicraft,Expensive,0,The user likely thinks the product is overpriced compared to its perceived value or other mentioned items like bows and Molly.
popmart.uslifestyle,Toy & Handicraft,Tenders,0,"The user is likely requesting the product ""Tenders"" (possibly chicken tenders) to be added or restocked, aligning with the food-related and demand-driven tone of prior messages."
popmart.uslifestyle,Toy & Handicraft,Molly is cute,1,"The user likely expresses admiration for Molly, possibly referring to a product or character in the直播, showing购买兴趣 by highlighting its appealing cuteness."
popmart.uslifestyle,Toy & Handicraft,So pretty,0,"The user is expressing admiration for the product's appearance, likely influenced by the positive reactions to similar items mentioned in previous chats."
popmart.uslifestyle,Toy & Handicraft,Where does this ship from?,0,The user is likely inquiring about the shipping origin to assess delivery time or costs before purchasing.
popmart.uslifestyle,Toy & Handicraft,They not restocking,0,"The user is expressing disappointment or concern that the product they want won't be available again soon, likely referring to a previously mentioned sold-out item."
popmart.uslifestyle,Toy & Handicraft,Frues,0,"The user likely meant ""Fruits"" and is expressing interest in purchasing fruit-related products mentioned in the直播."
popmart.uslifestyle,Toy & Handicraft,Like the cry baby,0,"The user likely means ""I adore the cute and emotional vibe of the product/persona being shown."""
popmart.uslifestyle,Toy & Handicraft,lol who said Wingstop,0,"The user is likely playfully questioning who mentioned Wingstop earlier in the chat, possibly showing interest in the food reference amid the shopping discussion."
popmart.uslifestyle,Toy & Handicraft,Fries,0,"The user is likely referring to ""fries"" as a desired food item, possibly in relation to Wingstop or other mentioned menu items like wings and tenders."
popmart.uslifestyle,Toy & Handicraft,i want wingstop too!,0,"The user is expressing a desire to purchase Wingstop, likely influenced by others mentioning it in the chat."
popmart.uslifestyle,Toy & Handicraft,SO CUTEEEEE,0,"The user is expressing strong admiration for the product's adorable appearance, likely reacting to a showcased item in the stream."
popmart.uslifestyle,Toy & Handicraft,Cup = lifestyle,0,"The user is likely expressing that the cup represents a trendy or desirable lifestyle, aligning with the playful and enthusiastic tone of the chat about cute and fashionable items."
popmart.uslifestyle,Toy & Handicraft,All sold out,0,The user is expressing disappointment that the desired product is no longer available for purchase.
popmart.uslifestyle,Toy & Handicraft,Molly Molly Molly period sis,0,"The user is enthusiastically praising Molly's cuteness and expressing admiration, likely in response to the positive comments about Molly earlier in the chat."
popmart.uslifestyle,Toy & Handicraft,Are there anymore Mickey family?,1,"The user is likely asking if there are any remaining Mickey-themed family sets available, showing interest in purchasing after noticing sold-out mentions."
popmart.uslifestyle,Toy & Handicraft,Cry baby is cite,0,"The user likely means ""Cry Baby is cute,"" expressing admiration for the product, aligning with the playful, enthusiastic tone of previous compliments like ""SO CUTEEEEE"" and ""Molly is cute."""
popmart.uslifestyle,Toy & Handicraft,Out the window ????,0,"The user is likely expressing disbelief or frustration that the product is sold out or unavailable, similar to others' comments about items being out of stock."
popmart.uslifestyle,Toy & Handicraft,Ughhhh buy those cups man,0,"The user is enthusiastically urging others to purchase the cups, likely influenced by the positive reactions and mentions of cuteness and lifestyle in previous messages."
popmart.uslifestyle,Toy & Handicraft,restock molly,0,"The user is requesting a restock of the Molly product, likely due to its popularity and previous mentions of it being sold out in the chat."
popmart.uslifestyle,Toy & Handicraft,CRY BABY CRYING AGAIN SERIES SINGLESSSSS PLEASEEEE,0,"The user is enthusiastically requesting a restock of the ""Cry Baby Crying Again"" series products, likely due to high demand and limited availability mentioned in previous chats."
popmart.uslifestyle,Toy & Handicraft,6 what,0,"The user is likely expressing confusion or disbelief about the product being discussed, possibly questioning its relevance or availability."
popmart.uslifestyle,Toy & Handicraft,Can we see the cups!,1,"The user is likely requesting to view the cups being featured in the直播, showing genuine interest in examining the product details."
popmart.uslifestyle,Toy & Handicraft,whoever said spencer for us president- youre my hero lmao,0,"The user is humorously praising someone who joked about ""Spencer for US president,"" finding it funny and relatable in the lighthearted chat context."
popmart.uslifestyle,Toy & Handicraft,period molly,0,"The user is enthusiastically supporting the product ""Molly"" and urging for its restock, echoing previous mentions of the item being sold out."
popmart.uslifestyle,Toy & Handicraft,Molly I got Molly yay,0,"The user is excitedly confirming they successfully purchased or obtained the ""Molly"" product mentioned earlier in the chat."
popmart.uslifestyle,Toy & Handicraft,"Yes, Molly",0,"The user is enthusiastically agreeing with or supporting the mentions of ""Molly,"" likely expressing excitement or approval for a product or topic related to Molly."
popmart.uslifestyle,Toy & Handicraft,yesssss,0,"The user is enthusiastically agreeing or showing excitement, likely about the Molly products being discussed, similar to others' positive reactions in the chat."
popmart.uslifestyle,Toy & Handicraft,Pucky bubble tonight?,1,"The user is likely asking if the Pucky Bubble toy series will be featured or restocked in tonight's直播, showing购买 interest similar to others demanding Molly/Cry Baby products."
popmart.uslifestyle,Toy & Handicraft,No restock,0,"The user is expressing disappointment or frustration that a desired item (likely ""Molly"" or the cups) is not being restocked for purchase."
popmart.uslifestyle,Toy & Handicraft,"Molly is delulu, she is not the star",0,"The user is mocking Molly's popularity, implying she's overrated and not the main attraction of the show."
popmart.uslifestyle,Toy & Handicraft,6 pleaseeeee,0,"The user is likely requesting more information or availability about item number 6, possibly a product mentioned earlier in the stream."
popmart.uslifestyle,Toy & Handicraft,Here lupeeee,0,"The user is likely expressing excitement or calling out to someone named ""Lupe"" in a playful or affectionate manner, possibly referencing a product or personality in the stream."
popmart.uslifestyle,Toy & Handicraft,Can you restart number five?,1,"The user is likely requesting to replay or showcase product number five again, possibly due to missing details or wanting a closer look before purchasing."
popmart.uslifestyle,Toy & Handicraft,Molly queen period,0,"The user is enthusiastically requesting a restock of the ""Molly queen"" product line, aligning with others' demands for popular items like Molly and Cry Baby."
popmart.uslifestyle,Toy & Handicraft,Yassss Molly!!!!!,0,"The user is enthusiastically expressing excitement and support for Molly, likely in response to her appearance or a product related to her in the livestream."
popmart.uslifestyle,Toy & Handicraft,How many liters is it,1,The user is likely inquiring about the capacity or size of a product (possibly the mentioned cups) to assess its suitability for purchase.
popmart.uslifestyle,Toy & Handicraft,Molly is so cute,1,"The user is expressing admiration for Molly, likely a product or character, showing enthusiasm and potential interest in purchasing or supporting it."
popmart.uslifestyle,Toy & Handicraft,WE LOVE U SPENCIE,0,"The user is enthusiastically showing support for Spencie, likely a popular figure or product in the直播, mirroring the fan-driven hype seen in earlier弹幕."
popmart.uslifestyle,Toy & Handicraft,forsure molly is amazing,1,The user is enthusiastically agreeing that Molly is impressive and expressing strong admiration for her.
popmart.uslifestyle,Toy & Handicraft,LOLL,0,"The user is likely expressing amusement or excitement in response to the playful and enthusiastic tone of the chat about ""Molly"" or other lighthearted topics."
popmart.uslifestyle,Toy & Handicraft,I love sassy Molly,1,"The user is enthusiastically expressing admiration for Molly's bold and lively personality, aligning with the positive reactions to Molly in previous messages."
popmart.uslifestyle,Toy & Handicraft,NOOOO she is not pop,0,"The user is disagreeing with the praise for Molly, implying she doesn't deserve the hype or attention others are giving her."
popmart.uslifestyle,Toy & Handicraft,This Molly cup is slayyyyy,1,"The user is enthusiastically praising the Molly cup, implying it's stylish and impressive."
popmart.uslifestyle,Toy & Handicraft,Fierce,0,"The user likely means ""Molly is fierce/amazing"" to hype up the character Molly, aligning with the ongoing praise for her in the chat."
popmart.uslifestyle,Toy & Handicraft,I love it,1,"The user is expressing strong admiration for the product ""Molly,"" likely echoing the positive sentiment and hype from previous comments about its appeal."
popmart.uslifestyle,Toy & Handicraft,MOLLY IS THE QUEEN,0,"The user is enthusiastically supporting Molly, emphasizing her superiority and popularity among the audience."
popmart.uslifestyle,Toy & Handicraft,I love him,0,"The user is expressing admiration for the featured product or character (likely ""Molly"") in an enthusiastic, supportive tone, aligning with the overall fan excitement in the chat."
popmart.uslifestyle,Toy & Handicraft,molly might be the move,0,"The user likely means ""Molly seems to be the best choice"" based on the positive comments about Molly's appeal in previous messages."
popmart.uslifestyle,Toy & Handicraft,Love the new Molly too!,1,"The user is enthusiastically expressing admiration for the new Molly product, aligning with the overall positive sentiment about Molly in the chat."
popmart.uslifestyle,Toy & Handicraft,Period,0,"The user is enthusiastically affirming Molly's status or statement, likely agreeing with the praise for her in the previous chat."
popmart.uslifestyle,Toy & Handicraft,Hahahaha I love him,0,"The user is expressing admiration and enjoyment for the character ""Molly"" in a playful, enthusiastic tone, likely agreeing with others' positive comments about her."
popmart.uslifestyle,Toy & Handicraft,Wingstop is gross,0,"The user likely disagrees with the positive sentiment about Molly/Wingstop, expressing distaste compared to the prevailing enthusiasm in the chat."
popmart.uslifestyle,Toy & Handicraft,SWEET BEAN PLEASE,1,"The user is likely expressing enthusiasm for a product named ""Sweet Bean,"" possibly a variant or item related to the popular ""Molly"" theme discussed in prior messages."
popmart.uslifestyle,Toy & Handicraft,LOL,0,"The user is likely expressing amusement or lighthearted agreement with the playful tone of the Molly-related comments, similar to others' reactions."
popmart.uslifestyle,Toy & Handicraft,lolol,0,"The user is likely expressing amusement or lighthearted agreement with the playful, meme-filled tone of the chat about Molly products."
popmart.uslifestyle,Toy & Handicraft,Moly ate us up,0,"The user is praising Molly's outstanding performance or appearance, likely referring to her captivating style or charisma in the直播."
popmart.uslifestyle,Toy & Handicraft,perioddd,0,"The user strongly agrees with the praise for Molly, emphasizing their enthusiasm with a trendy affirmation."
popmart.uslifestyle,Toy & Handicraft,9:30 restock!!!!,0,"The user is excitedly announcing that the Molly product will be restocked at 9:30, likely responding to high demand seen in previous chat messages."
popmart.uslifestyle,Toy & Handicraft,Periodd,0,"The user is enthusiastically agreeing with the praise for Molly, affirming the positive sentiment with strong approval."
popmart.uslifestyle,Toy & Handicraft,Slayyyy,0,"The user is enthusiastically praising Molly's performance or product, aligning with the lively and positive tone of previous compliments like ""slayyyyy"" and ""fierce."""
popmart.uslifestyle,Toy & Handicraft,I love this guy lol,0,"The user is expressing admiration and amusement toward the streamer's charismatic personality, likely in response to entertaining or engaging content."
popmart.uslifestyle,Toy & Handicraft,Is it better to be on wifi or off wifi ??,0,"The user is likely asking about the optimal internet connection for purchasing the featured Molly product, possibly concerned about checkout speed or streaming quality."
popmart.uslifestyle,Toy & Handicraft,Called me out,0,The user is playfully acknowledging that the host or content accurately described or resonated with their own thoughts or feelings.
popmart.uslifestyle,Toy & Handicraft,Is this space Molly?,1,"The user is likely asking if the product being shown is from the Space Molly collection, expressing curiosity or potential interest in purchasing it."
popmart.uslifestyle,Toy & Handicraft,Restock tomorrow 10 am,0,"The user is likely confirming or reminding others about the restock time for a product (possibly ""Molly"") mentioned earlier in the chat."
popmart.uslifestyle,Toy & Handicraft,demure molly,0,The user is likely expressing admiration for Molly's elegant and understated charm in a playful manner.
popmart.uslifestyle,Toy & Handicraft,cuteness,0,"The user is likely expressing admiration for the product's adorable appearance, possibly referring to ""Molly"" mentioned earlier in the chat."
popmart.uslifestyle,Toy & Handicraft,Love Molly,0,"The user is expressing admiration for Molly, likely referring to a product or person mentioned earlier in the chat."
popmart.uslifestyle,Toy & Handicraft,BRING MOLLY HYPE,0,"The user is excitedly urging the host to showcase or hype up the ""Molly"" product more during the livestream."
popmart.uslifestyle,Toy & Handicraft,So no restock???,1,"The user is likely expressing disappointment or concern about the product not being restocked soon, based on previous mentions of restocks and Molly-related hype."
popmart.uslifestyle,Toy & Handicraft,She is just expensive,0,"The user likely means that the product or person being discussed is overpriced or not worth the cost, possibly comparing it to others mentioned in the chat."
popmart.uslifestyle,Toy & Handicraft,Is Molly dishwasher safe,1,"The user is likely inquiring about the dishwasher safety of a product named Molly, possibly a kitchen item, showing genuine interest in its practicality and care instructions."
popmart.uslifestyle,Toy & Handicraft,Space Molly?,1,"The user is likely asking for confirmation or details about a product named ""Space Molly,"" possibly inquiring about its availability, features, or restock based on prior mentions."
popmart.uslifestyle,Toy & Handicraft,yes centerrr girl,0,"The user is likely expressing enthusiastic agreement or excitement about ""Molly,"" possibly a product or theme in the直播, aligning with the hype seen in prior messages."
popmart.uslifestyle,Toy & Handicraft,QUEEN NEVER CRY,0,"The user is likely expressing admiration for the product (possibly named Molly) with a playful, empowering tone, suggesting it's strong and unbreakable."
popmart.uslifestyle,Toy & Handicraft,Okay period Molly,0,"The user is likely expressing enthusiastic approval of Molly (possibly a product or character) with a trendy, emphatic affirmation."
popmart.uslifestyle,Toy & Handicraft,Confidence,0,"The user likely means ""I'm confident about Molly (the product) and support the hype around it."""
popmart.uslifestyle,Toy & Handicraft,Need to buy !!!,0,"The user is expressing strong intent to purchase Molly, likely influenced by the hype and positive reactions around the product in the chat."
popmart.uslifestyle,Toy & Handicraft,spencer,0,"The user is likely asking if the product ""Molly"" comes in a ""spencer"" (possibly a variant or style), referencing previous discussions about the item."
popmart.uslifestyle,Toy & Handicraft,King Spencer,0,"The user is likely expressing admiration or recognition for someone named Spencer, possibly as a counterpart to the mentioned ""QUEEN"" or ""Molly."""
popmart.uslifestyle,Toy & Handicraft,only molly,1,"The user is likely emphasizing their exclusive interest in the ""Molly"" product, possibly expressing a strong preference or desire to purchase it over other items mentioned."
popmart.uslifestyle,Toy & Handicraft,OK DONT PLAY WITH MOLLY,0,"The user is likely expressing frustration or impatience, urging the host to stop teasing and immediately feature or restock the ""Molly"" product that others are excited about."
popmart.uslifestyle,Toy & Handicraft,Stop! Poor molly,0,"The user is expressing sympathy or concern for ""Molly,"" likely a product or character, implying it's being mistreated or undervalued based on the previous hype and discussion."
popmart.uslifestyle,Toy & Handicraft,boy bye,0,"The user is likely dismissing the current topic or expressing disinterest in continuing the discussion about Molly, possibly due to frustration or disagreement with the hype."
popmart.uslifestyle,Toy & Handicraft,NO RESTOCK,0,"The user is expressing disappointment or frustration that the product (likely ""Molly"") will not be restocked, based on prior discussions about restocking."
popmart.uslifestyle,Toy & Handicraft,We love spencer,0,"The user is expressing admiration for Spencer, likely in contrast to the previous focus on Molly, showing a shift in interest or favoritism."
popmart.uslifestyle,Toy & Handicraft,Molly makes me sweat a lot,0,The user likely means that Molly's energetic or intense performance makes them feel excited or overwhelmed.
popmart.uslifestyle,Toy & Handicraft,Poor girl,0,"The user likely expresses sympathy or concern for the mentioned ""Molly,"" possibly reacting to perceived mistreatment or exhaustion of the subject in the lively product-focused discussion."
popmart.uslifestyle,Toy & Handicraft,Why yall sharing there not restocking,0,The user is frustrated and questioning why others are discussing unrelated topics when the main concern is the product not being restocked.
popmart.uslifestyle,Toy & Handicraft,more cups,0,"The user is likely requesting additional stock or varieties of the product ""Molly"" (possibly cups) due to high demand and limited availability mentioned in previous messages."
popmart.uslifestyle,Toy & Handicraft,She got that tennis bracelet,0,"The user is admiring the tennis bracelet and implying it's stylish or desirable, possibly comparing it to the upscale vibe of ""Molly"" mentioned earlier."
popmart.uslifestyle,Toy & Handicraft,He talk too much  damn jus restock,0,"The user is frustrated with the host's excessive talking and urgently demands a restock of the product (likely ""Molly"" or related items)."
popmart.uslifestyle,Toy & Handicraft,lol you are so funny Spencer,0,"The user is playfully complimenting Spencer's humor while engaging with the lively, meme-filled chat atmosphere about Molly and restocking debates."
popmart.uslifestyle,Toy & Handicraft,Molly is the moment I,0,"The user is expressing admiration for Molly, highlighting her standout presence and impact in the moment."
popmart.uslifestyle,Toy & Handicraft,molly cups,1,"The user is likely expressing strong interest in purchasing Molly's cups, referencing the popular demand and previous mentions of Molly and restocking in the chat."
popmart.uslifestyle,Toy & Handicraft,how many more minutes for the restock?,1,"The user is eagerly asking when the product (likely ""Molly cups"") will be restocked, showing urgent interest in purchasing before it sells out again."
popmart.uslifestyle,Toy & Handicraft,keychain molly bow?????,1,"The user is likely asking if the Molly keychain comes with a bow, showing interest in purchasing it based on previous mentions of Molly products and restock concerns."
popmart.uslifestyle,Toy & Handicraft,Molly be slaying,0,The user is enthusiastically praising Molly's standout performance or appeal in the context of the live stream.
popmart.uslifestyle,Toy & Handicraft,Ya váyanse a dormir,0,"The user is likely expressing frustration or disinterest, possibly urging others to stop discussing the sold-out ""Molly"" products and end the stream."
popmart.uslifestyle,Toy & Handicraft,Will Chaka ever come back,0,"The user is likely asking if a product named ""Chaka"" will be restocked, expressing interest in purchasing it based on the ongoing discussion about restocking other items like ""Molly."""
popmart.uslifestyle,Toy & Handicraft,Any powerpuff phone charms?,1,The user is asking if there are any Powerpuff Girls-themed phone charms available for purchase in the current restock.
popmart.uslifestyle,Toy & Handicraft,Molly wow,0,"The user is excitedly praising Molly, likely referring to a popular product or personality in the直播, showing strong admiration and engagement."
popmart.uslifestyle,Toy & Handicraft,LABUJU,0,"The user is likely excitedly calling out ""LABUJU"" as another product name or brand mentioned in the Molly-themed merchandise discussion, expressing eager interest."
popmart.uslifestyle,Toy & Handicraft,Cuteeee,0,"The user is likely expressing admiration for a product (possibly ""Molly"" related) in a cute and enthusiastic manner, mirroring the positive tone of recent comments about the items."
popmart.uslifestyle,Toy & Handicraft,cute,0,"The user likely finds a product or moment in the直播 charming, possibly referring to ""Molly"" items or the host's demeanor mentioned earlier.  (Word count: 20)  注：结合前文高频词""Molly""和赞美性弹幕（如""slaying""/""cuteeee""），推断用户用简写""cute""延续对产品或直播氛围的正面评价，符合该直播间的活跃互动风格。"
popmart.uslifestyle,Toy & Handicraft,Cutteeeee,0,"The user is expressing admiration for something cute in the stream, likely referring to a product or moment mentioned earlier like ""Molly"" or accessories."
popmart.uslifestyle,Toy & Handicraft,Here comes more molly!,0,The user is excitedly anticipating more Molly-themed products being showcased or restocked in the live stream.
popmart.uslifestyle,Toy & Handicraft,but molly,0,"The user is likely expressing enthusiasm or admiration for ""Molly,"" possibly referring to a product or person mentioned frequently in the chat."
popmart.uslifestyle,Toy & Handicraft,Can you show the cardholder?,0,"The user is likely asking to see a specific product (the cardholder) being displayed or demonstrated in the live stream, possibly related to the ""Molly"" collection mentioned in previous chats."
popmart.uslifestyle,Toy & Handicraft,Ooo the AirPods are cute !!!!!,0,"The user is expressing strong admiration for the AirPods' appealing design, likely indicating genuine interest in purchasing them."
popmart.uslifestyle,Toy & Handicraft,6???,0,"The user is likely expressing surprise or excitement about the price or a product related to ""Molly"" (possibly $6), matching the lively tone and Molly-focused discussion in previous chats."
popmart.uslifestyle,Toy & Handicraft,Lololol,0,The user is likely expressing amusement or lighthearted laughter in response to the playful and humorous tone of the ongoing conversation about Molly products.
popmart.uslifestyle,Toy & Handicraft,No more Molly,0,The user likely means they're tired of seeing Molly-related products and want the stream to feature other items instead.
popmart.uslifestyle,Toy & Handicraft,Bonita,0,"The user likely means ""pretty"" in Spanish, possibly complimenting a product or the streamer's appearance, aligning with the trend of praising ""Molly"" items in previous chats."
popmart.uslifestyle,Toy & Handicraft,Glitter,0,"The user is likely expressing admiration or excitement for a glittery product being shown, possibly related to the ""Molly"" items mentioned earlier in the chat."
popmart.uslifestyle,Toy & Handicraft,does molly use darker colors ?:(,1,"The user is likely asking if Molly's products come in darker color options, expressing a preference or concern about the current color selection."
popmart.uslifestyle,Toy & Handicraft,Separate the links!!!,0,"The user is likely requesting the host to provide individual product links, possibly for the ""Molly"" items mentioned frequently in previous comments."
popmart.uslifestyle,Toy & Handicraft,Yes to wingstop,0,"The user is likely expressing enthusiasm or agreement about purchasing or trying Wingstop, possibly in response to a related product or mention in the直播."
popmart.uslifestyle,Toy & Handicraft,yes get wingstop,0,"The user is expressing enthusiastic agreement or excitement about Wingstop, likely in response to a product or promotion mentioned in the直播."
popmart.uslifestyle,Toy & Handicraft,molly time,1,"The user is likely expressing excitement or interest in the ""Molly"" product line, possibly hoping to see more of it featured in the直播."
popmart.uslifestyle,Toy & Handicraft,Wait I need taht,1,"The user likely wants to express sudden interest in a previously shown product, possibly Molly merchandise, and is hastily asking to purchase it."
popmart.uslifestyle,Toy & Handicraft,Any Mickey and family?,1,"The user is likely asking if the stream features Mickey Mouse and related family merchandise, showing interest in purchasing Disney-themed products."
popmart.uslifestyle,Toy & Handicraft,crybaby airpod case ?,1,"The user is likely asking if the ""crybaby"" themed AirPod case shown earlier is available for purchase."
popmart.uslifestyle,Toy & Handicraft,Yeah get wing stop,0,"The user is enthusiastically agreeing with others about ordering Wingstop, showing interest in the food suggestion during the live stream."
popmart.uslifestyle,Toy & Handicraft,Molly in her main character era,0,"The user is playfully highlighting Molly as the standout focus of the moment, suggesting she's stealing the show with her vibrant presence or products."
popmart.uslifestyle,Toy & Handicraft,Cuteee,0,"The user is expressing admiration for a cute product, likely the AirPods case mentioned earlier, with playful enthusiasm."
popmart.uslifestyle,Toy & Handicraft,Molly we need Molly,1,"The user is likely expressing strong interest in seeing more of the product ""Molly"" featured in the livestream, possibly a popular item being discussed."
popmart.uslifestyle,Toy & Handicraft,buy molly,1,"The user is likely expressing a strong interest in purchasing the product ""Molly"" mentioned frequently in previous chats."
popmart.uslifestyle,Toy & Handicraft,love the glitter,0,"The user is expressing admiration for the glittery product being shown, likely referring to a previously mentioned item like the Molly collection or a similar sparkly accessory."
popmart.uslifestyle,Toy & Handicraft,I want to see the card holder,0,"The user is interested in viewing the card holder product, likely influenced by the ongoing discussion about Molly's merchandise and other accessories in the chat."
popmart.uslifestyle,Toy & Handicraft,the case sold out,0,The user is expressing disappointment that a desired Molly-themed product (likely the case mentioned earlier) is no longer available for purchase.
popmart.uslifestyle,Toy & Handicraft,Do u have peach riot fairies?,1,"The user is likely inquiring if the shop carries a specific product line or item named ""peach riot fairies,"" possibly similar to previously mentioned products like Molly or glitter-themed items."
popmart.uslifestyle,Toy & Handicraft,more molly,1,"The user is expressing interest in seeing more of the product ""Molly"" mentioned earlier, likely a popular item being discussed in the直播."
popmart.uslifestyle,Toy & Handicraft,When 6,0,"The user is likely asking when the product ""Molly"" (mentioned frequently in previous chats) will be available or featured again in the livestream."
popmart.uslifestyle,Toy & Handicraft,So cute,0,The user likely finds the product (possibly Molly-related) adorable and is showing appreciation or interest in purchasing it.
